"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"601",0,2,0,0,0,0,0,3,0,4
"602",0,0,0,0,0,0,0,2,0,3
"603",0,5,0,0,2,0,0,3,0,7
"604",0,4,0,0,2,0,1,5,0,8
"605",1,1,1,1,1,1,0,3,1,6
"606",0,3,0,0,1,0,0,4,0,5
"607",0,5,0,0,1,0,2,8,0,10
"608",0,1,0,0,0,0,0,3,0,5
"609",0,0,0,0,0,0,0,1,2,3
"610",0,3,0,1,0,0,0,6,0,9
"611",0,1,0,0,1,0,1,5,0,5
"612",0,2,0,0,0,1,1,4,1,6
"613",0,1,0,0,0,0,0,2,0,3
"614",1,2,0,1,1,1,0,3,1,4
"615",0,4,0,0,0,0,0,2,1,5
"616",0,3,0,1,1,0,1,1,1,7
"617",0,2,0,0,2,0,1,4,0,6
"618",0,2,0,0,0,0,0,4,0,6
"619",0,1,0,0,0,0,0,3,0,3
"620",0,1,1,0,0,1,0,4,0,7
"621",0,1,1,0,0,1,0,4,0,7
"622",0,2,0,0,1,0,0,3,0,3
"623",0,3,0,1,0,1,0,1,1,2
"624",0,3,0,0,1,0,1,5,0,7
"625",0,0,0,0,1,0,0,1,0,2
"626",0,2,0,0,1,0,0,2,0,6
"627",0,2,0,0,1,0,0,2,0,6
"628",1,0,0,1,1,0,0,2,2,3
"629",0,5,0,0,3,0,2,4,0,6
"630",0,5,0,0,3,0,2,4,0,6
"631",0,2,0,1,0,0,0,3,1,4
"632",0,1,0,0,0,1,0,2,1,3
"633",0,1,0,0,0,1,0,2,1,3
"634",1,2,0,1,0,0,0,3,1,4
"635",0,4,0,0,2,0,0,4,0,9
"636",0,3,0,0,1,0,0,3,0,7
"637",0,1,0,1,1,0,0,2,0,4
"638",0,3,0,1,2,0,0,5,0,8
"639",0,1,0,0,0,0,0,3,0,5
"640",0,4,0,0,0,0,0,6,0,8
"641",0,2,0,0,1,0,0,4,0,4
"642",1,5,0,2,1,0,1,2,2,7
"643",0,2,0,0,1,0,0,3,0,5
"644",0,3,0,0,1,0,0,3,0,4
"645",0,2,0,0,1,0,0,2,1,6
"646",0,1,0,0,0,0,0,3,0,6
"647",0,4,0,1,4,0,1,5,0,9
"648",0,2,0,1,2,0,0,4,0,4
"649",0,2,0,2,1,1,0,4,0,4
"650",0,4,0,0,3,0,2,6,0,8
"651",0,1,0,1,0,0,0,4,0,4
"652",0,3,0,1,0,0,0,2,1,4
"653",0,2,0,0,0,0,0,3,0,3
"654",0,3,0,2,1,0,0,5,2,6
"655",0,2,0,0,1,0,1,2,0,6
"656",0,2,0,0,1,0,1,4,0,4
"657",0,3,0,0,0,0,0,3,0,7
"658",1,4,1,3,2,0,0,4,3,4
"659",0,5,0,0,2,0,1,4,0,7
"660",0,4,0,0,2,0,0,3,0,6
"661",0,2,0,0,1,0,0,5,0,5
"662",0,3,1,1,1,1,1,3,0,7
"663",0,2,0,0,1,0,0,4,0,4
"664",0,3,0,0,0,0,0,5,0,6
"665",0,4,0,0,5,0,0,4,0,9
"666",0,3,0,0,2,0,0,5,0,8
"667",0,4,0,0,1,0,1,3,0,6
"668",0,3,0,0,2,0,1,5,0,9
"669",0,4,0,0,1,0,0,4,0,6
"670",0,2,0,1,3,0,1,3,0,8
"671",0,2,0,0,1,0,0,2,0,3
"672",0,4,0,0,3,0,1,5,0,7
"673",0,5,0,0,2,0,0,5,1,8
"674",0,1,0,0,0,0,0,2,0,6
"675",0,0,0,0,0,0,0,2,0,6
"676",0,5,0,0,3,0,2,5,0,6
"677",0,1,0,0,0,0,0,4,0,5
"678",0,2,0,0,0,0,0,3,0,5
"679",0,3,0,0,3,0,0,6,0,7
"680",0,3,0,0,3,0,0,6,0,7
"681",1,1,1,0,0,0,0,4,1,5
"682",1,1,1,0,0,0,0,4,1,5
"683",0,3,0,0,0,0,0,2,1,6
"684",0,3,0,0,1,0,0,3,0,6
"685",0,0,0,0,0,0,0,2,0,1
"686",1,1,0,0,0,0,0,2,1,3
"687",1,2,0,1,1,1,0,2,1,4
"688",0,2,0,0,1,0,0,5,0,4
"689",1,4,0,1,3,0,1,4,1,7
"690",0,2,0,0,1,0,1,3,0,3
"691",0,1,0,0,0,0,0,4,0,2
"692",0,3,0,0,1,0,1,3,0,3
"693",1,3,0,1,1,1,1,6,1,8
"694",0,1,0,0,0,0,1,2,1,4
"695",0,3,1,0,2,1,3,4,0,3
"696",0,5,0,0,2,0,0,4,0,7
"697",0,2,0,0,1,0,1,3,0,4
"698",0,3,0,1,0,1,0,1,1,5
"699",1,2,1,0,1,0,1,3,1,7
"700",1,4,1,0,2,0,0,5,1,9
"701",0,2,0,0,1,0,0,3,0,7
"702",0,3,1,1,1,0,0,3,1,6
"703",0,5,0,0,1,0,0,5,0,7
"704",0,3,0,0,2,0,0,5,0,7
"705",0,2,0,0,1,0,0,4,0,7
"706",1,4,0,0,1,0,2,4,0,8
"707",0,2,0,0,1,0,0,2,0,4
"708",0,3,0,1,1,0,1,4,0,7
"709",0,1,0,0,0,0,0,3,0,3
"710",0,0,0,0,1,0,0,5,0,5
"711",0,3,0,0,1,0,1,2,1,5
"712",0,0,0,0,0,0,0,2,0,4
"713",0,1,0,0,0,0,0,1,1,2
"714",0,3,0,0,1,0,0,2,0,5
"715",0,3,0,0,2,0,1,3,0,5
"716",0,1,0,0,0,0,0,3,0,5
"717",0,2,0,0,1,0,0,5,0,10
"718",0,2,0,0,1,0,0,2,0,3
"719",0,2,0,0,0,0,0,3,0,5
"720",1,2,1,1,3,0,0,5,1,9
"721",0,1,0,0,0,0,0,5,0,8
"722",0,3,0,1,2,1,1,3,1,7
"723",0,3,0,0,2,0,0,4,0,6
"724",0,3,0,0,3,0,0,5,0,6
"725",0,2,0,0,1,0,0,2,0,4
"726",0,1,0,0,0,0,0,2,0,3
"727",0,2,0,0,1,0,0,2,0,3
"728",0,3,0,0,1,0,1,2,0,3
"729",0,2,0,0,0,0,0,4,0,4
"730",0,5,0,1,2,0,2,3,0,5
"731",0,5,0,0,4,0,2,6,0,7
"732",0,4,0,0,3,0,2,8,0,10
"733",0,4,0,0,1,0,0,4,1,4
"734",0,2,0,1,1,0,0,3,0,8
"735",0,1,0,1,1,0,0,5,0,7
"736",0,1,0,0,0,0,0,1,1,2
"737",0,2,0,0,1,0,0,6,0,5
"738",0,2,0,1,0,0,0,1,1,2
"739",2,4,0,1,2,0,1,5,3,8
"740",0,1,0,0,0,0,0,1,0,2
"741",0,1,0,0,0,0,0,2,0,1
"742",0,1,0,0,0,0,0,2,0,1
"743",0,1,0,0,0,0,0,2,0,1
"744",0,1,0,0,0,0,0,2,0,4
"745",0,1,0,0,0,0,0,2,0,3
"746",0,1,0,0,0,0,0,2,0,1
"747",1,0,0,0,0,0,1,3,0,6
"748",0,3,0,0,1,1,0,3,2,3
"749",0,4,0,1,0,0,0,2,1,4
"750",0,4,0,0,2,0,1,5,2,9
"751",0,2,0,1,1,0,1,3,2,4
"752",1,3,1,0,1,0,0,4,1,8
"753",0,2,0,0,2,1,1,2,1,5
"754",0,2,0,0,2,1,0,3,1,5
"755",0,2,0,0,0,0,0,6,0,6
"756",0,1,0,0,0,0,0,2,0,3
"757",0,1,0,0,0,0,0,4,0,6
"758",0,1,0,0,0,0,0,4,0,5
"759",0,3,0,0,2,0,1,5,0,7
"760",1,3,0,2,2,1,0,5,1,5
"761",0,2,0,0,0,0,0,3,0,7
"762",2,5,1,2,2,3,2,1,3,10
"763",2,5,1,2,2,3,2,1,3,10
"764",2,5,1,2,2,3,2,1,3,10
"765",0,1,0,0,0,0,0,5,0,4
"766",0,2,0,0,2,0,0,2,1,4
"767",1,1,1,1,1,1,1,2,1,4
"768",0,6,1,0,4,1,3,6,0,11
"769",0,5,0,1,2,0,0,4,0,8
"770",0,4,0,1,2,0,0,4,0,7
"771",0,0,0,1,0,0,0,2,1,2
"772",0,5,0,0,3,0,2,3,0,9
"773",0,2,0,0,0,0,0,1,1,2
"774",0,2,0,0,1,0,0,2,0,5
"775",0,1,0,1,0,1,0,4,1,7
"776",0,3,0,0,1,0,0,5,1,10
"777",0,4,0,1,3,0,0,6,0,6
"778",0,5,0,0,2,0,0,5,1,8
"779",0,3,0,1,3,1,0,4,1,6
"780",0,1,0,0,0,0,0,1,0,2
"781",0,1,1,0,2,0,0,4,1,6
"782",0,2,0,0,0,0,0,3,0,5
"783",0,1,0,0,0,0,0,2,0,2
"784",0,1,0,0,0,0,0,4,0,2
"785",0,2,0,0,1,0,0,3,0,3
"786",0,0,0,0,0,0,0,3,1,5
"787",0,2,0,0,0,1,1,4,1,6
"788",0,3,0,1,0,0,0,1,0,5
"789",0,1,0,1,1,0,1,2,0,3
"790",0,2,0,0,1,0,0,2,0,4
"791",0,2,0,0,0,0,0,3,0,8
"792",1,3,0,1,0,1,0,3,3,6
"793",0,7,0,0,2,0,2,4,1,10
"794",0,3,0,0,2,0,1,3,0,4
"795",0,2,0,1,0,0,1,2,1,2
"796",0,1,0,1,1,0,0,4,0,5
"797",0,3,0,0,2,0,1,4,0,3
"798",1,0,0,0,0,0,0,3,1,1
"799",0,1,0,0,0,0,0,4,0,5
"800",0,3,0,1,1,0,0,4,0,6
"801",0,2,0,0,0,0,0,3,0,6
"802",0,2,0,0,0,0,0,2,0,3
"803",0,4,0,1,0,0,0,4,1,6
"804",0,3,0,0,1,1,1,2,0,4
"805",0,1,0,0,0,0,0,4,0,5
"806",0,4,0,0,1,0,0,5,0,10
"807",0,4,0,0,2,0,1,5,0,6
"808",0,4,0,0,2,0,1,5,0,6
"809",0,3,0,1,1,0,0,4,0,8
"810",0,3,0,0,1,0,1,3,0,5
"811",0,1,0,0,0,0,0,3,0,5
"812",1,0,0,2,0,1,0,3,2,4
"813",0,2,0,1,0,0,0,4,0,8
"814",0,1,0,0,0,0,0,1,0,4
"815",0,1,0,0,0,0,0,1,0,4
"816",0,1,0,0,0,0,1,1,0,4
"817",0,1,0,0,0,0,0,1,0,4
"818",0,1,0,0,0,0,0,1,0,4
"819",0,1,0,0,0,0,0,1,0,4
"820",0,1,0,0,0,0,0,1,0,4
"821",0,1,0,0,0,0,0,1,0,4
"822",0,4,0,0,4,1,0,8,1,8
"823",0,5,0,0,1,0,1,2,0,8
"824",0,5,0,0,0,0,1,2,1,3
"825",0,4,0,1,3,0,1,7,0,7
"826",0,2,0,1,1,1,0,3,1,6
"827",2,4,1,2,0,2,1,0,2,5
"828",0,3,0,1,2,0,1,6,0,5
"829",0,1,0,0,0,0,0,5,0,3
"830",0,2,0,0,0,0,0,3,1,5
"831",0,3,0,0,0,0,0,3,0,10
"832",0,2,0,2,2,0,0,4,0,5
"833",1,1,1,0,0,0,0,2,1,3
"834",0,0,0,0,0,0,0,4,0,5
"835",0,2,0,0,0,0,0,6,0,6
"836",0,2,0,0,0,0,0,4,1,6
"837",0,4,0,1,1,0,0,5,1,6
"838",0,3,0,0,1,0,1,5,0,7
"839",0,0,0,0,0,0,0,1,0,2
"840",0,2,0,1,1,1,0,3,1,5
"841",0,2,0,0,2,0,0,8,0,5
"842",0,2,0,0,3,0,1,5,0,7
"843",1,5,0,0,2,0,1,5,1,9
"844",1,5,0,2,2,1,2,6,1,7
"845",0,1,0,0,0,0,0,3,0,2
"846",0,2,0,0,0,0,0,5,0,5
"847",0,5,0,0,3,0,1,4,0,7
"848",1,5,1,1,1,0,1,5,0,7
"849",0,1,0,0,0,0,0,3,0,4
"850",1,3,0,0,2,0,2,4,1,7
"851",0,2,0,0,0,0,0,2,0,2
"852",0,3,0,1,1,0,0,4,0,6
"853",0,2,0,0,1,0,1,5,0,6
"854",0,1,0,1,1,0,0,2,0,3
"855",0,4,0,0,2,0,0,4,0,7
"856",0,1,0,0,0,0,0,4,0,6
"857",0,1,0,0,0,1,0,4,1,6
"858",0,1,1,0,1,1,0,2,0,5
"859",0,2,0,0,0,0,0,6,0,6
"860",0,5,0,1,2,0,1,5,0,5
"861",0,1,0,0,0,0,0,1,0,3
"862",0,3,0,0,0,0,0,6,1,7
"863",0,1,0,1,0,0,0,3,1,5
"864",1,2,1,1,2,0,0,6,2,10
"865",1,2,1,2,2,1,1,4,2,9
"866",0,2,0,0,1,0,0,4,0,4
"867",0,3,0,0,0,0,0,2,0,6
"868",0,2,0,0,0,0,0,3,0,5
"869",0,3,0,0,1,0,1,2,0,5
"870",0,1,0,0,0,0,0,3,0,3
"871",0,2,0,0,1,0,1,4,0,5
"872",0,2,0,0,1,0,2,4,0,5
"873",0,4,1,0,3,1,3,5,0,5
"874",0,4,0,1,3,0,3,6,0,6
"875",0,5,0,0,1,0,2,3,0,7
"876",0,2,1,0,1,1,1,2,0,5
"877",0,6,0,0,1,0,1,3,0,7
"878",0,1,0,0,0,0,0,3,1,5
"879",0,1,0,0,1,0,0,3,0,6
"880",0,5,0,0,2,0,0,6,1,11
"881",0,2,0,0,0,0,0,5,0,7
"882",0,2,0,0,1,0,0,3,0,4
"883",0,3,0,0,1,0,0,5,0,8
"884",0,2,0,0,1,0,0,3,0,5
"885",1,1,1,1,0,0,0,4,1,5
"886",0,1,0,0,1,0,0,2,0,4
"887",0,3,0,0,3,1,1,7,1,7
"888",0,2,0,0,0,0,0,3,0,4
"889",0,3,0,0,2,0,0,4,0,4
"890",0,2,0,0,0,0,0,3,0,6
"891",1,2,0,1,1,0,2,2,1,5
"892",0,1,1,0,0,0,0,5,1,3
"893",0,1,0,0,0,0,1,4,0,5
"894",0,2,0,0,0,0,0,2,0,4
"895",0,4,0,0,3,1,1,7,1,10
"896",0,2,0,1,1,0,0,2,0,3
"897",0,2,0,0,3,0,0,4,0,5
"898",0,1,0,0,1,0,0,2,0,2
"899",0,3,0,1,0,0,1,2,1,3
"900",0,5,0,0,2,0,1,3,1,7
"901",0,5,0,0,2,0,1,3,1,7
"902",0,3,1,1,0,1,1,1,1,4
"903",0,2,0,0,1,0,0,5,0,9
"904",1,2,0,1,1,1,1,8,1,6
"905",0,3,0,0,2,0,1,5,0,8
"906",0,1,0,0,0,0,0,5,1,6
"907",0,2,0,0,1,0,1,4,0,5
"908",0,1,0,0,0,0,0,2,0,1
"909",0,1,0,0,0,0,0,5,0,4
"910",0,3,0,0,1,0,2,2,1,6
"911",0,3,0,0,2,0,0,3,0,5
"912",0,1,0,1,1,0,0,3,0,5
"913",0,2,0,0,1,0,2,4,0,5
"914",0,2,0,0,1,0,2,4,0,5
"915",0,1,0,0,2,0,0,5,0,7
"916",0,4,1,0,3,1,3,5,0,5
"917",0,2,0,0,1,1,0,3,2,6
"918",0,1,0,0,0,0,0,4,0,6
"919",0,5,0,0,1,0,2,3,0,7
"920",0,5,0,0,1,0,2,3,0,7
"921",0,2,1,0,1,1,1,2,0,5
"922",0,3,0,0,2,0,1,6,0,8
"923",0,6,0,0,3,0,1,7,0,7
"924",0,6,0,0,3,0,1,7,0,7
"925",0,6,0,0,1,0,1,3,0,7
"926",1,3,0,0,1,1,0,3,1,3
"927",0,1,0,0,0,0,0,2,0,2
"928",0,1,0,0,1,0,0,5,0,5
"929",0,4,0,0,2,1,1,4,1,9
"930",1,2,0,1,0,1,0,4,2,6
"931",0,5,0,0,3,0,1,4,1,6
"932",0,3,0,0,0,0,0,1,0,3
"933",0,1,0,0,0,0,0,2,0,2
"934",0,1,0,0,0,0,0,2,0,2
"935",0,2,0,0,3,0,0,6,0,8
"936",0,1,0,0,1,0,0,3,0,6
"937",0,1,0,0,0,0,0,3,1,5
"938",0,1,0,0,0,0,0,3,1,5
"939",0,5,0,0,2,0,0,6,1,11
"940",0,4,0,0,2,0,0,3,0,9
"941",2,3,1,2,1,1,1,3,2,6
"942",0,3,0,1,1,0,0,3,0,8
"943",0,5,0,1,2,0,1,3,1,9
"944",0,2,0,0,3,0,0,6,0,8
"945",0,2,0,0,3,0,0,6,0,8
"946",0,2,0,0,3,0,0,6,0,8
"947",0,2,0,0,3,0,0,6,0,8
"948",0,2,0,0,1,0,1,4,0,5
"949",2,3,0,2,2,0,1,3,2,4
"950",1,1,1,1,0,0,0,4,1,5
"951",0,3,0,0,2,0,1,4,0,8
"952",0,2,0,0,1,0,0,3,0,4
"953",0,1,0,0,0,0,0,4,0,7
"954",0,3,0,0,3,1,1,7,1,7
"955",0,1,0,0,1,0,0,2,0,4
"956",0,2,0,0,0,0,0,3,0,5
"957",0,4,0,0,1,1,0,3,1,5
"958",0,2,0,0,1,0,0,3,0,6
"959",0,2,0,0,0,0,0,3,0,5
"960",0,2,0,0,1,0,0,5,0,7
"961",1,2,0,1,1,0,1,4,1,5
"962",0,2,0,0,0,0,0,4,0,5
"963",1,3,1,0,2,0,2,2,1,5
"964",1,3,1,1,3,1,0,5,1,9
"965",0,2,0,0,1,0,0,2,0,5
"966",0,1,1,0,0,0,0,5,1,3
"967",0,4,0,0,2,0,1,4,0,8
"968",0,2,0,0,0,0,0,3,1,5
"969",0,2,0,0,1,0,0,2,0,5
"970",0,3,0,1,0,0,0,3,0,8
"971",0,3,0,0,1,0,0,4,0,7
"972",0,2,0,0,1,0,0,5,0,6
"973",1,1,0,1,0,1,0,3,1,5
"974",0,2,0,0,0,0,0,4,0,5
"975",0,2,0,0,0,0,1,3,1,3
"976",0,3,0,0,2,0,0,2,0,5
"977",2,1,0,1,0,1,1,2,3,5
"978",0,2,0,0,1,0,0,3,1,8
"979",0,2,0,0,0,0,0,1,0,3
"980",1,2,0,2,1,0,0,3,1,3
"981",0,3,0,0,2,0,1,6,0,6
"982",0,2,0,1,1,0,0,2,0,3
"983",0,2,0,0,1,0,1,1,1,2
"984",0,1,0,0,1,0,0,4,0,3
"985",0,3,0,0,2,0,1,4,0,8
"986",0,2,0,0,0,0,0,1,0,3
"987",0,3,0,0,2,0,1,4,0,8
"988",0,1,0,0,0,0,0,5,0,7
"989",0,1,0,0,1,0,0,4,0,5
"990",0,1,0,0,0,0,0,5,0,6
"991",0,3,0,0,2,0,1,5,0,7
"992",0,3,0,2,3,1,0,6,1,10
"993",0,3,0,0,3,0,0,6,0,7
"994",0,2,0,1,0,0,0,5,0,6
"995",0,3,0,0,0,0,0,2,0,4
"996",0,2,0,0,0,0,0,6,1,8
"997",0,2,0,0,1,0,1,1,0,3
"998",1,2,0,0,2,2,0,2,2,8
"999",0,1,0,0,1,0,0,2,1,6
"1000",0,3,0,0,0,0,0,5,0,8
"1001",0,4,0,0,2,0,1,3,0,7
"1002",0,1,0,1,1,0,0,3,0,5
"1003",0,3,0,0,2,0,0,4,0,8
"1004",0,3,0,0,0,0,0,3,0,5
"1005",0,2,0,0,0,0,0,2,0,8
"1006",0,2,0,0,0,0,0,2,0,5
"1007",0,2,0,0,0,0,0,2,0,4
"1008",0,1,0,0,0,0,0,5,0,3
"1009",0,1,0,0,0,0,0,3,0,4
"1010",0,3,0,0,0,0,0,4,1,8
"1011",0,3,0,0,0,0,0,3,0,6
"1012",0,2,0,0,2,0,0,4,0,7
"1013",0,3,0,0,0,0,0,2,0,4
"1014",0,4,0,0,2,0,1,7,0,7
"1015",0,2,0,0,1,0,1,4,0,4
"1016",0,1,0,1,1,0,0,3,1,4
"1017",0,3,0,0,3,0,0,5,0,11
"1018",0,2,0,0,1,0,0,2,0,6
"1019",0,6,0,0,1,0,0,4,0,6
"1020",0,1,0,0,0,0,0,4,0,6
"1021",0,4,0,0,2,0,1,6,0,7
"1022",0,2,0,0,1,0,1,5,0,6
"1023",1,3,1,0,0,0,0,4,2,9
"1024",0,2,0,0,0,0,0,3,0,2
"1025",0,2,0,0,1,1,0,4,1,6
"1026",0,1,0,1,0,0,0,3,1,5
"1027",0,1,0,0,0,0,0,3,0,6
"1028",0,2,0,1,2,0,1,5,0,3
"1029",2,3,2,1,1,1,1,2,2,6
"1030",0,3,0,0,0,0,0,4,0,4
"1031",0,2,0,0,1,0,0,4,0,5
"1032",0,2,0,0,0,0,0,5,1,7
"1033",0,4,0,0,3,0,2,4,0,10
"1034",0,2,0,0,1,0,0,4,0,4
"1035",0,1,0,0,2,0,0,4,0,6
"1036",0,1,0,0,0,0,0,3,0,3
"1037",0,2,0,0,1,0,1,4,0,5
"1038",0,4,0,0,1,1,0,3,1,5
"1039",0,4,0,0,2,0,1,3,1,8
"1040",0,2,0,0,2,0,1,5,0,4
"1041",0,1,0,0,0,0,0,3,0,7
"1042",0,1,0,0,0,0,0,4,0,7
"1043",0,4,0,0,3,0,1,6,0,7
"1044",1,1,1,2,0,2,0,1,3,2
"1045",1,2,0,1,1,1,0,3,1,3
"1046",0,3,0,0,1,0,1,2,0,5
"1047",0,2,0,0,1,0,0,3,0,4
"1048",0,2,0,0,2,0,1,6,0,8
"1049",0,5,0,0,2,0,1,6,0,7
"1050",0,3,0,0,0,0,0,2,0,3
"1051",0,2,0,1,2,0,1,4,0,4
"1052",1,2,1,0,0,0,0,4,1,6
"1053",0,1,0,0,0,0,1,1,0,3
"1054",0,3,0,0,2,0,1,5,0,7
"1055",0,3,0,0,2,0,1,5,0,7
"1056",0,3,0,0,3,0,0,5,0,7
"1057",0,4,0,0,1,0,0,5,0,6
"1058",0,1,0,0,0,0,0,2,0,2
"1059",0,2,0,0,1,0,0,4,0,4
"1060",0,1,0,0,0,0,0,2,0,4
"1061",0,2,0,0,3,0,0,5,0,8
"1062",0,1,0,0,0,0,0,2,0,4
"1063",0,2,0,0,0,0,0,4,0,4
"1064",1,2,1,1,0,0,0,2,1,6
"1065",0,2,0,1,1,0,0,5,0,7
"1066",0,2,0,0,1,0,0,4,0,4
"1067",0,4,0,0,1,0,0,5,0,4
"1068",0,2,0,0,2,0,1,3,0,3
"1069",0,3,0,0,1,0,0,4,0,7
"1070",0,1,0,2,1,2,0,3,2,3
"1071",1,2,1,0,1,0,0,4,1,7
"1072",0,1,0,0,0,0,0,3,0,5
"1073",0,2,0,0,1,0,0,2,0,4
"1074",0,3,0,0,2,0,0,6,0,10
"1075",0,5,0,3,0,0,0,4,3,6
"1076",0,1,0,0,0,0,0,2,0,4
"1077",0,6,1,0,4,1,4,7,0,9
"1078",0,3,0,1,2,0,0,8,0,7
"1079",0,1,0,0,1,0,0,7,1,8
"1080",0,2,0,0,1,0,0,4,0,4
"1081",0,2,0,0,1,0,0,4,0,6
"1082",0,1,0,0,1,0,1,1,0,3
"1083",0,4,0,0,3,0,1,3,0,5
"1084",0,1,0,1,1,1,0,6,1,10
"1085",0,3,0,0,0,0,0,2,0,4
"1086",0,1,0,0,0,0,0,10,0,10
"1087",0,0,0,0,1,0,0,4,0,6
"1088",1,3,0,2,1,1,0,4,1,6
"1089",1,3,0,2,1,1,0,4,1,6
"1090",0,1,0,0,0,0,0,1,0,2
"1091",0,2,0,0,1,0,0,4,0,3
"1092",0,1,0,0,0,0,0,1,0,2
"1093",0,1,0,0,1,0,0,4,2,6
"1094",0,1,0,0,0,0,0,2,0,6
"1095",0,1,0,0,1,0,1,1,0,3
"1096",0,0,0,0,0,0,0,2,0,3
"1097",0,2,0,0,0,0,0,1,0,5
"1098",0,4,0,0,3,0,1,3,0,5
"1099",0,1,0,1,1,1,0,6,1,10
"1100",0,1,0,1,1,1,0,6,1,10
"1101",0,3,0,0,0,0,0,2,0,4
"1102",1,1,0,1,2,0,1,4,0,7
"1103",0,0,0,0,1,0,1,1,0,4
"1104",0,4,0,0,3,0,1,3,0,5
"1105",0,2,0,0,1,0,0,5,0,6
"1106",0,5,0,0,3,0,1,5,0,6
"1107",0,2,0,1,1,0,1,2,2,5
"1108",0,1,0,0,0,0,0,2,0,3
"1109",0,0,0,0,0,0,0,1,0,3
"1110",0,3,0,1,0,0,0,1,0,4
"1111",2,3,0,0,0,0,0,2,2,6
"1112",1,2,0,0,0,0,1,3,1,4
"1113",0,1,0,1,0,1,0,2,1,6
"1114",1,1,1,0,0,0,0,2,1,6
"1115",1,1,1,0,0,0,0,2,1,6
"1116",0,5,0,1,3,0,2,4,0,6
"1117",1,4,1,0,2,0,0,3,1,7
"1118",0,1,0,0,0,0,0,4,0,7
"1119",0,4,0,0,2,0,1,5,0,8
"1120",0,5,0,0,3,0,2,3,0,8
"1121",0,3,0,1,1,0,0,4,0,3
"1122",0,3,0,1,1,0,1,6,3,8
"1123",0,1,0,0,0,0,0,4,0,7
"1124",0,2,0,0,0,0,0,6,1,3
"1125",0,3,0,0,2,0,0,3,0,7
"1126",0,3,1,0,3,1,3,4,0,8
"1127",0,4,0,0,1,0,0,4,0,4
"1128",0,1,0,0,0,0,0,3,0,2
"1129",0,3,0,0,1,0,0,5,0,9
"1130",0,3,0,0,1,0,0,3,0,6
"1131",0,3,0,2,0,0,0,4,1,7
"1132",0,3,0,0,2,0,0,6,0,8
"1133",0,1,1,0,0,1,0,3,0,6
"1134",0,2,0,0,1,0,0,3,0,4
"1135",0,3,0,1,1,1,0,4,2,6
"1136",0,3,1,0,2,1,2,5,0,4
"1137",0,3,0,0,1,0,0,4,0,3
"1138",0,2,0,0,1,0,0,2,0,5
"1139",0,2,0,0,0,0,1,3,1,3
"1140",0,2,0,0,2,0,1,4,0,7
"1141",0,1,0,0,0,0,0,2,0,1
"1142",0,3,0,0,0,0,0,3,0,2
"1143",0,3,0,0,0,0,0,3,0,2
"1144",0,4,0,0,1,0,0,4,1,10
"1145",0,2,0,0,1,0,1,5,0,3
"1146",0,2,0,0,2,0,0,10,0,10
"1147",0,3,0,0,1,0,0,5,0,6
"1148",0,1,0,0,1,0,0,4,0,4
"1149",0,3,0,0,1,0,0,3,0,6
"1150",0,3,0,0,1,0,1,3,0,5
"1151",0,4,0,0,2,0,1,5,0,7
"1152",0,2,0,0,1,0,1,1,0,3
"1153",0,1,0,0,0,0,0,4,0,2
"1154",0,2,0,0,1,0,0,2,0,5
"1155",0,3,0,0,2,0,1,6,1,6
"1156",0,3,0,0,0,0,1,3,0,3
"1157",0,0,0,0,0,0,0,2,0,3
"1158",1,4,0,1,2,1,1,6,2,9
"1159",1,4,0,1,2,1,1,6,2,9
"1160",1,4,0,1,2,1,1,6,2,9
"1161",1,4,0,1,2,1,1,6,2,9
"1162",1,4,0,1,2,1,1,6,2,9
"1163",1,4,0,1,2,1,1,6,2,9
"1164",1,4,0,1,2,1,1,6,2,9
"1165",1,4,0,1,2,1,1,6,2,9
"1166",1,4,0,1,2,1,1,6,2,9
"1167",1,4,0,1,2,1,1,6,2,9
"1168",1,4,0,1,2,1,1,6,2,9
"1169",1,4,0,1,2,1,1,6,2,9
"1170",1,4,0,1,2,1,1,6,2,9
"1171",1,4,0,1,2,1,1,6,2,9
"1172",1,4,0,1,2,1,1,6,2,9
"1173",1,4,0,1,2,1,1,6,2,9
"1174",1,3,0,1,1,0,1,4,0,7
"1175",0,2,0,0,1,0,1,4,0,4
"1176",0,4,0,0,2,0,1,6,0,8
"1177",0,3,0,0,2,0,0,4,0,7
"1178",0,1,0,0,0,0,0,3,0,3
"1179",1,6,1,0,4,2,3,7,2,14
"1180",0,3,0,0,2,0,0,3,0,9
"1181",0,2,0,0,1,0,0,1,0,1
"1182",0,2,0,1,0,0,0,1,1,4
"1183",0,7,1,0,5,2,3,6,0,8
"1184",0,7,1,0,5,2,3,6,0,8
"1185",0,1,0,1,0,0,0,3,2,4
"1186",0,6,1,0,4,1,4,7,0,9
"1187",0,2,0,0,1,0,1,4,0,4
"1188",0,0,0,0,0,0,0,0,0,0
"1189",1,4,0,1,1,0,1,6,1,6
"1190",0,1,0,0,0,1,0,4,1,3
"1191",0,2,0,0,1,0,0,6,0,10
"1192",0,1,0,1,0,0,0,2,1,1
"1193",0,3,0,0,2,0,2,4,0,9
"1194",0,4,0,0,3,0,0,7,0,10
"1195",0,5,0,0,4,0,2,4,0,6
"1196",0,7,0,0,3,1,1,6,0,12
"1197",0,7,0,0,3,1,1,6,0,12
"1198",0,2,0,0,1,0,1,6,0,8
